,worm_index_joined,frame_number,coord_x,coord_y,threshold
20343,743,4060,432.82928466796875,98.46341705322266,124
20344,743,4061,432.260009765625,98.81999969482422,124
20345,743,4062,432.48406982421875,96.06660461425781,124
20346,743,4063,432.05999755859375,97.41999816894531,124
20347,743,4064,432.4923095703125,97.93846130371094,124
20348,743,4065,432.9307861328125,96.94615936279297,124
20349,743,4066,432.4033508300781,97.42565155029297,124
20350,743,4067,432.1815490722656,96.49797058105469,124
20351,743,4068,432.17242431640625,96.4310302734375,124
20352,743,4069,431.97161865234375,94.45841979980469,124
20353,743,4070,432.17242431640625,95.93103790283203,124
20354,743,4071,432.05999755859375,95.41999816894531,124
20355,743,4072,432.498779296875,95.32518768310547,124
20356,743,4073,432.44189453125,95.29865264892578,124
20357,743,4074,431.72210693359375,95.29103088378906,124
20358,743,4075,431.8918762207031,95.35135650634766,124
20359,521,4076,296.79571533203125,483.73150634765625,130
20360,521,4077,296.7810363769531,483.277587890625,130
20361,521,4078,297.0517272949219,483.1206970214844,130
20362,521,4079,296.9407653808594,483.10675048828125,130
20363,521,4080,297.0167541503906,483.51312255859375,130
20364,521,4081,296.9842834472656,483.4875183105469,130
20365,521,4082,297.0187683105469,483.4095458984375,130
20366,521,4083,296.92144775390625,482.93756103515625,130
20367,521,4084,296.9425354003906,482.9009094238281,130
20368,521,4085,296.96075439453125,482.9163818359375,130
20369,521,4086,296.97784423828125,482.93109130859375,130
20370,521,4087,297.11114501953125,483.0931396484375,130
20371,521,4088,296.9842834472656,482.9875183105469,130
20372,521,4089,296.9842834472656,482.9875183105469,130
20373,521,4090,296.9743957519531,483.03240966796875,130
20374,521,4091,296.9642639160156,483.080078125,130
20375,521,4092,296.9642639160156,483.080078125,130
20376,521,4093,296.953857421875,483.1307678222656,130
20377,521,4094,297.0,483.5,130
20378,521,4095,297.0,483.5,130
20379,521,4096,297.0,483.5,130
20380,521,4097,297.0076904296875,483.5615539550781,130
20381,521,4098,296.9923095703125,483.4384765625,130
20382,521,4099,296.858154296875,483.263916015625,130
20383,521,4100,296.8691711425781,483.2104187011719,130
20384,622,4076,336.65606689453125,346.48553466796875,136
20385,622,4077,336.5859069824219,346.9201354980469,136
20386,622,4078,336.5924987792969,346.8988342285156,136
20387,622,4079,336.524169921875,347.3369140625,136
20388,622,4080,335.95648193359375,347.1262512207031,136
20389,622,4081,336.51116943359375,347.41448974609375,136
20390,622,4082,336.0623779296875,347.14129638671875,136
20391,622,4083,335.8614196777344,347.54840087890625,136
20392,622,4084,335.78887939453125,347.49786376953125,136
20393,622,4085,335.665771484375,348.1047668457031,136
20394,622,4086,335.5465393066406,348.46826171875,136
20395,622,4087,335.7641906738281,348.8035583496094,136
20396,622,4088,335.760009765625,349.17999267578125,136
20397,622,4089,336.08502197265625,349.3811340332031,136
20398,622,4090,336.0182800292969,350.3353576660156,136
20399,622,4091,336.05596923828125,350.3573913574219,136
20400,622,4092,335.6926574707031,350.2358703613281,136
20401,622,4093,335.6926574707031,350.2358703613281,136
20402,622,4094,335.51220703125,350.3902282714844,136
20403,622,4095,335.9068908691406,350.11724853515625,136
20404,622,4096,336.0501708984375,349.91082763671875,136
20405,622,4097,336.2646179199219,350.2369384765625,136
20406,622,4098,336.2415466308594,350.6523132324219,136
20407,622,4099,336.260009765625,350.6897277832031,136
20408,622,4100,336.258544921875,350.7166748046875,136
20409,779,4076,626.7876586914062,288.78057861328125,102
20410,779,4077,626.680908203125,288.36956787109375,102
20411,779,4078,626.79296875,289.3317565917969,102
20412,779,4079,626.854736328125,289.4288330078125,102
20413,779,4080,626.79296875,288.8317565917969,102
20414,779,4081,626.8811645507812,289.3118896484375,102
20415,779,4082,626.84423828125,289.7868957519531,102
20416,779,4083,626.7991943359375,289.2909851074219,102
20417,779,4084,626.693115234375,288.8172607421875,102
20418,779,4085,626.8206787109375,289.8482666015625,102
20419,779,4086,626.58544921875,289.1365966796875,102
20420,779,4087,626.41162109375,284.6143798828125,102
20421,779,4088,626.5,285.0,102
20422,779,4089,626.5,284.0,102
20423,779,4090,626.5,285.0,102
20424,779,4091,626.5,284.5,102
20425,779,4092,626.5,285.5,102
20426,779,4093,626.0839233398438,283.81512451171875,102
20427,779,4094,626.1302490234375,282.83221435546875,102
20428,779,4095,626.1559448242188,281.8218688964844,102
20429,779,4096,626.1387329101562,281.83795166015625,102
20430,779,4097,626.1392822265625,281.8213195800781,102
20431,779,4098,626.2125854492188,279.83489990234375,102
20432,779,4099,626.3672485351562,279.75689697265625,102
20433,779,4100,626.4552001953125,278.7620849609375,102
20434,621,4076,533.512451171875,260.69439697265625,122
20435,621,4077,535.003662109375,259.6839599609375,122
20436,621,4078,535.6756591796875,259.0540466308594,122
20437,621,4079,536.4885864257812,258.43115234375,122
20438,621,4080,537.1500244140625,257.95001220703125,122
20439,621,4081,537.7982177734375,257.0800476074219,122
20440,621,4082,537.9027099609375,257.1162109375,122
20441,621,4083,538.264892578125,256.82965087890625,122
20442,621,4084,538.5341186523438,256.5035400390625,122
20443,621,4085,538.9962158203125,255.80331420898438,122
20444,621,4086,539.5487060546875,255.26991271972656,122
20445,621,4087,539.6310424804688,254.7724151611328,122
20446,621,4088,540.0758666992188,254.71034240722656,122
20447,621,4089,540.408203125,254.47808837890625,122
20448,621,4090,540.6983642578125,254.24822998046875,122
20449,621,4091,540.7161865234375,254.23159790039062,122
20450,621,4092,541.2506103515625,253.7327880859375,122
20451,621,4093,541.55224609375,253.48455810546875,122
20452,621,4094,542.0510864257812,253.0189971923828,122
20453,621,4095,542.0800170898438,253.01870727539062,122
20454,621,4096,542.7256469726562,252.11505126953125,122
20455,621,4097,542.9278564453125,251.95150756835938,122
20456,621,4098,544.1149291992188,251.4431915283203,122
20457,621,4099,544.718994140625,250.89781188964844,122
20458,621,4100,544.8716430664062,250.520263671875,122
20459,743,4076,429.09332275390625,95.85091400146484,124
20460,743,4077,429.06878662109375,95.860595703125,124
20461,743,4078,429.1024475097656,95.9178466796875,124
20462,743,4079,430.6083068847656,95.19365692138672,124
20463,743,4080,428.9776916503906,95.50304412841797,124
20464,743,4081,428.96856689453125,95.43610382080078,124
20465,743,4082,429.01300048828125,95.43307495117188,124
20466,743,4083,429.0771484375,95.92471313476562,124
20467,743,4084,429.1199951171875,96.33999633789062,124
20468,743,4085,430.6827087402344,95.58424377441406,124
20469,743,4086,429.0263671875,95.86003875732422,124
20470,743,4087,428.96856689453125,95.43610382080078,124
20471,743,4088,430.8960876464844,95.14058685302734,124
20472,743,4089,431.38507080078125,95.0672378540039,124
20473,743,4090,428.96856689453125,95.43610382080078,124
20474,743,4091,428.96856689453125,95.43610382080078,124
20475,743,4092,428.96856689453125,95.43610382080078,124
20476,743,4093,428.96856689453125,95.43610382080078,124
20477,743,4094,428.9776916503906,95.50304412841797,124
20478,743,4095,429.0213623046875,95.49720764160156,124
20479,743,4096,428.9776916503906,95.50304412841797,124
20480,743,4097,429.0,95.5,124
20481,743,4098,429.0,95.5,124
20482,743,4099,429.05999755859375,95.91999816894531,124
20483,743,4100,429.07000732421875,95.99000549316406,124
20484,521,4101,296.9425354003906,482.9009094238281,130
20485,521,4102,296.9027404785156,482.4232177734375,130
20486,521,4103,296.9027404785156,482.4232177734375,130
20487,521,4104,296.8446960449219,482.4300231933594,130
20488,521,4105,297.0082092285156,482.09014892578125,130
20489,521,4106,297.00408935546875,482.0450744628906,130
20490,521,4107,296.938232421875,481.6970520019531,130
20491,521,4108,296.5,482.0,130
20492,521,4109,296.5,481.5,130
20493,521,4110,296.5,481.5,130
20494,521,4111,296.7969665527344,481.1573486328125,130
20495,521,4112,296.85589599609375,481.12646484375,130
20496,521,4113,296.7882080078125,481.0601806640625,130
20497,521,4114,296.85882568359375,481.1647033691406,130
20498,521,4115,296.86175537109375,481.20294189453125,130
20499,521,4116,296.8020324707031,480.7284240722656,130
20500,521,4117,296.5,481.0,130
20501,521,4118,296.5,481.0,130
20502,521,4119,296.5,481.0,130
20503,521,4120,296.5,481.0,130
20504,521,4121,296.5,481.0,130
20505,521,4122,296.5,481.0,130
20506,521,4123,296.5,480.5,130
20507,521,4124,296.5,480.5,130
20508,521,4125,296.5,481.0,130
20509,622,4101,336.2330627441406,350.6882629394531,136
20510,622,4102,336.260009765625,350.6897277832031,136
20511,622,4103,336.260009765625,350.6897277832031,136
20512,622,4104,336.258544921875,350.7166748046875,136
20513,622,4105,336.23846435546875,350.70770263671875,136
20514,622,4106,336.2646179199219,350.2369384765625,136
20515,622,4107,336.2172546386719,350.1981201171875,136
20516,622,4108,336.6186828613281,350.34625244140625,136
20517,622,4109,336.61907958984375,350.33197021484375,136
20518,622,4110,336.761474609375,350.16278076171875,136
20519,622,4111,337.11566162109375,350.3365478515625,136
20520,622,4112,337.12591552734375,350.34124755859375,136
20521,622,4113,336.75689697265625,350.6187744140625,136
20522,622,4114,336.7555236816406,350.64501953125,136
20523,622,4115,336.7359924316406,350.6343688964844,136
20524,622,4116,336.762939453125,350.1358337402344,136
20525,622,4117,336.760009765625,350.1897277832031,136
20526,622,4118,336.760009765625,350.1897277832031,136
20527,622,4119,337.1152648925781,350.3504333496094,136
20528,622,4120,337.12554931640625,350.354736328125,136
20529,622,4121,337.3621520996094,350.67535400390625,136
20530,622,4122,337.38165283203125,351.094482421875,136
20531,622,4123,337.7676086425781,351.16558837890625,136
20532,622,4124,337.7918395996094,351.16925048828125,136
20533,622,4125,337.7879333496094,351.10699462890625,136
20534,779,4101,626.30859375,280.7534484863281,102
20535,779,4102,626.3965454101562,279.75860595703125,102
20536,779,4103,626.49951171875,277.7575378417969,102
20537,779,4104,626.4165649414062,274.3363037109375,102
20538,779,4105,626.4522094726562,272.83758544921875,102
20539,779,4106,626.5065307617188,270.810546875,102
20540,779,4107,626.5059204101562,270.8277893066406,102
20541,779,4108,626.7025146484375,270.74774169921875,102
20542,779,4109,626.5471801757812,274.28277587890625,102
20543,779,4110,626.5531005859375,274.1611328125,102
20544,779,4111,626.5065307617188,270.810546875,102
20545,779,4112,626.5409545898438,269.811767578125,102
20546,779,4113,626.4893188476562,270.8099670410156,102
20547,779,4114,626.5065307617188,270.8105773925781,102
20548,779,4115,626.4370727539062,272.8254089355469,102
20549,779,4116,626.3757934570312,274.850830078125,102
20550,779,4117,626.2468872070312,278.8466796875,102
20551,779,4118,626.2312622070312,278.8300476074219,102
20552,779,4119,626.2957153320312,277.3321228027344,102
20553,779,4120,626.2796020507812,277.33160400390625,102
20554,779,4121,626.2307739257812,278.8461608886719,102
20555,779,4122,626.2146606445312,279.34564208984375,102
20556,779,4123,626.2078247070312,279.3502502441406,102
20557,779,4124,626.4246215820312,272.8363037109375,102
20558,779,4125,626.2858276367188,277.3526916503906,102
20559,621,4101,545.6189575195312,250.083740234375,122
20560,621,4102,545.9246215820312,250.02224731445312,122
20561,621,4103,545.9246215820312,250.02224731445312,122
20562,621,4104,546.3226318359375,250.09332275390625,122
20563,621,4105,546.3226318359375,250.09332275390625,122
20564,621,4106,548.0577392578125,248.66513061523438,122
20565,621,4107,547.7237548828125,248.6133575439453,122
20566,621,4108,547.9266357421875,248.62628173828125,122
20567,621,4109,548.0467529296875,248.5474395751953,122
20568,621,4110,547.994384765625,248.19100952148438,122
20569,621,4111,548.6348266601562,247.9157257080078,122
20570,621,4112,549.0430908203125,247.57034301757812,122
20571,621,4113,549.6373291015625,247.22317504882812,122
20572,621,4114,549.5938720703125,247.64512634277344,122
20573,621,4115,549.6975708007812,247.5780487060547,122
20574,621,4116,549.9255981445312,247.43048095703125,122
20575,621,4117,550.576904296875,247.11538696289062,122
20576,621,4118,549.7900390625,246.40162658691406,122
20577,621,4119,550.713623046875,245.78994750976562,122
20578,621,4120,551.0879516601562,245.619384765625,122
20579,621,4121,551.2989501953125,245.22711181640625,122
20580,621,4122,551.5150146484375,245.31292724609375,122
20581,621,4123,551.95947265625,244.7432403564453,122
20582,621,4124,552.3617553710938,244.31239318847656,122
20583,621,4125,552.4736328125,244.46348571777344,122
20584,521,4126,296.0,481.5,130
20585,521,4127,296.0,481.5,130
20586,521,4128,296.0,481.5,130
20587,521,4129,296.0,482.0,130
20588,521,4130,296.0,482.0,130
20589,521,4131,296.0,481.5,130
20590,521,4132,296.0,481.5,130
20591,521,4133,296.5,481.0,130
20592,521,4134,296.5,481.0,130
20593,521,4135,296.5,481.0,130
20594,521,4136,296.5,480.5,130
20595,521,4137,296.5,480.5,130
20596,521,4138,296.5,481.0,130
20597,521,4139,296.5,480.5,130
20598,521,4140,296.9164123535156,480.47003173828125,130
20599,521,4141,296.8572692871094,479.9771423339844,130
20600,521,4142,296.5,480.5,130
20601,521,4143,296.5,480.5,130
20602,521,4144,296.5,480.5,130
20603,521,4145,296.5,480.5,130
20604,521,4146,296.5,480.5,130
20605,521,4147,296.5,480.5,130
20606,521,4148,296.5,480.0,130
20607,521,4149,296.8714599609375,480.0954284667969,130
20608,521,4150,296.5,480.5,130
20609,622,4126,338.09698486328125,350.9326171875,136
20610,622,4127,338.4875183105469,351.5157165527344,136
20611,622,4128,338.4875183105469,351.5157165527344,136
20612,622,4129,338.1256103515625,351.632080078125,136
20613,622,4130,338.16448974609375,352.0859069824219,136
20614,622,4131,338.41998291015625,352.44000244140625,136
20615,622,4132,338.48773193359375,352.5165100097656,136
20616,622,4133,338.48773193359375,352.5165100097656,136
20617,622,4134,338.55999755859375,352.91998291015625,136
20618,622,4135,338.41949462890625,352.6138000488281,136
20619,622,4136,338.5,352.5,136
20620,622,4137,338.4771423339844,352.44451904296875,136
20621,622,4138,338.4613952636719,352.447998046875,136
20622,622,4139,338.5279541015625,352.2900085449219,136
20623,622,4140,338.0187683105469,351.9095458984375,136
20624,622,4141,338.01812744140625,352.28363037109375,136
20625,622,4142,337.7664794921875,351.913330078125,136
20626,622,4143,337.6407775878906,351.92877197265625,136
20627,622,4144,337.6729736328125,352.2935791015625,136
20628,622,4145,337.75,352.75,136
20629,622,4146,337.62799072265625,352.837890625,136
20630,622,4147,337.737548828125,353.3348388671875,136
20631,622,4148,337.7440185546875,353.32421875,136
20632,622,4149,337.6778259277344,353.3420715332031,136
20633,622,4150,337.7508544921875,353.38226318359375,136
20748,779,4126,626.222900390625,279.3663330078125,102
20749,779,4127,626.3596801757812,274.8503112792969,102
20750,779,4128,626.3638916015625,274.8551330566406,102
20751,779,4129,626.3596801757812,274.8503112792969,102
20752,779,4130,626.3527221679688,274.85919189453125,102
20753,779,4131,626.3638916015625,274.8551330566406,102
20754,779,4132,626.3638916015625,274.8551330566406,102
20755,779,4133,626.3596801757812,274.8503112792969,102
20756,779,4134,626.3757934570312,274.850830078125,102
20757,779,4135,626.371826171875,274.8457336425781,102
20758,779,4136,626.371826171875,274.8457336425781,102
20759,779,4137,626.3551635742188,274.8451843261719,102
20760,779,4138,626.5237426757812,270.3111572265625,102
20761,779,4139,626.363037109375,274.83441162109375,102
20762,779,4140,626.4891967773438,270.8031921386719,102
20763,779,4141,626.5592651367188,269.3414001464844,102
20764,779,4142,626.5070190429688,270.8038330078125,102
20765,779,4143,626.3582153320312,274.82806396484375,102
20766,779,4144,626.5592651367188,269.3414001464844,102
20767,779,4145,626.4891967773438,270.8031921386719,102
20768,779,4146,626.5248413085938,270.3044738769531,102
20769,779,4147,626.50634765625,270.8216552734375,102
20770,779,4148,626.50634765625,270.8216552734375,102
20771,779,4149,626.5592651367188,269.3414001464844,102
20772,779,4150,626.5070190429688,270.8038330078125,102
20773,621,4126,551.6044921875,244.95233154296875,122
20774,621,4127,552.3617553710938,244.31239318847656,122
20775,621,4128,552.3617553710938,244.31239318847656,122
20776,621,4129,552.5098876953125,244.33482360839844,122
20777,621,4130,552.2711181640625,244.51077270507812,122
20778,621,4131,552.2711181640625,244.51077270507812,122
20779,621,4132,552.5951538085938,244.27198791503906,122
20780,621,4133,552.8339233398438,244.09603881835938,122
20781,621,4134,552.5951538085938,244.27198791503906,122
20782,621,4135,553.0726928710938,243.92010498046875,122
20783,621,4136,553.3743286132812,243.82943725585938,122
20784,621,4137,553.0,244.0,122
20785,621,4138,552.9874267578125,243.98294067382812,122
20786,621,4139,552.9649658203125,244.1310577392578,122
20787,621,4140,552.9649658203125,244.1310577392578,122
20788,621,4141,552.8414306640625,244.4268341064453,122
20789,621,4142,553.053466796875,244.2238006591797,122
20790,621,4143,552.7379760742188,244.46505737304688,122
20791,621,4144,552.712890625,244.37127685546875,122
20792,621,4145,552.4623413085938,244.7702178955078,122
20793,621,4146,553.523681640625,243.84320068359375,123
20794,621,4147,554.34375,243.13490295410156,123
20795,621,4148,554.5989990234375,242.9138946533203,123
20796,621,4149,554.4345092773438,242.7862091064453,123
20797,621,4150,554.4345092773438,242.7862091064453,123
20798,1021,4126,300.00244140625,186.4219512939453,135
20799,1021,4127,300.0902404785156,186.61219787597656,135
20800,1021,4128,300.0,187.0,135
20801,1021,4129,299.75,187.75,135
20802,1021,4130,299.8412780761719,187.90768432617188,135
20803,1021,4131,300.29412841796875,188.8235321044922,135
20804,1021,4132,300.51470947265625,189.19117736816406,135
20805,1021,4133,300.73529052734375,189.55882263183594,135
20806,1021,4134,300.73529052734375,189.55882263183594,135
20807,1021,4135,300.95587158203125,189.4264678955078,135
20809,1021,4136,300.95574951171875,189.8131103515625,135
20810,1021,4137,300.95574951171875,190.3131103515625,135
20811,1021,4138,301.1830139160156,190.81167602539062,135
20813,1021,4139,301.1147155761719,190.60882568359375,135
20814,1021,4140,300.98541259765625,190.44430541992188,135
20815,1021,4141,301.0225524902344,190.5782470703125,135
20816,1021,4142,301.4615478515625,190.6923065185547,135
20817,1021,4143,301.4615478515625,190.6923065185547,135
20818,1021,4144,301.23077392578125,190.84616088867188,135
20819,1021,4145,301.4615478515625,190.6923065185547,135
20820,1021,4146,301.3634033203125,190.5238800048828,135
20821,1021,4147,301.3634033203125,190.5238800048828,135
20822,1021,4148,302.5529479980469,190.0117645263672,135
20823,1021,4149,301.5676574707031,190.82058715820312,135
20824,1021,4150,301.5676574707031,190.82058715820312,135
20825,521,4151,296.5,480.5,130
20826,521,4152,296.8714599609375,480.0954284667969,130
20827,521,4153,296.8714599609375,480.0954284667969,130
20828,521,4154,296.81231689453125,479.6025390625,130
20829,521,4155,296.5,480.0,130
20830,521,4156,296.5,480.5,130
20831,521,4157,296.5,480.0,130
20832,521,4158,296.81231689453125,479.6025390625,130
20833,521,4159,296.5,480.0,130
20834,521,4160,296.70001220703125,479.6000061035156,130
20835,521,4161,296.5,480.5,130
20836,521,4162,296.81536865234375,480.0230712890625,130
20837,521,4163,296.5,480.5,130
20838,521,4164,296.8548889160156,479.9573974609375,130
20839,521,4165,296.8548889160156,479.9573974609375,130
20840,521,4166,296.76922607421875,480.1538391113281,130
20841,521,4167,296.76922607421875,480.1538391113281,130
20842,521,4168,297.1860046386719,479.82513427734375,130
20843,521,4169,297.193115234375,479.8172607421875,130
20844,521,4170,297.1860046386719,479.82513427734375,130
20845,521,4171,296.78460693359375,479.77691650390625,130
20846,521,4172,296.71539306640625,479.72308349609375,130
20847,521,4173,296.8461608886719,479.76922607421875,130
20848,521,4174,296.73077392578125,479.3461608886719,130
20849,521,4175,296.6615295410156,479.29229736328125,130
20850,622,4151,337.74481201171875,352.8945617675781,137
20851,622,4152,337.8045349121094,353.3873291015625,137
20852,622,4153,337.7972717285156,353.3276062011719,137
20853,622,4154,337.9483642578125,353.4487609863281,137
20854,622,4155,337.84271240234375,353.4933166503906,137
20855,622,4156,337.84271240234375,353.4933166503906,137
20856,622,4157,337.7823181152344,353.56329345703125,137
20857,622,4158,338.0444030761719,353.5923767089844,137
20858,622,4159,338.0860595703125,353.58526611328125,137
20859,622,4160,338.0444030761719,353.5923767089844,137
20860,622,4161,338.09228515625,353.1896057128906,137
20861,622,4162,337.97650146484375,353.0335693359375,137
20862,622,4163,338.23321533203125,353.4882507324219,137
20863,622,4164,338.3338928222656,354.0587158203125,137
20864,622,4165,338.0679931640625,353.1239929199219,137
20865,622,4166,337.9524230957031,352.385986328125,137
20866,622,4167,337.51312255859375,351.9832458496094,137
20867,622,4168,337.47509765625,351.669677734375,137
20868,622,4169,337.96759033203125,351.9743957519531,137
20869,622,4170,338.1839904785156,352.2398986816406,137
20870,622,4171,338.29998779296875,352.1000061035156,137
20871,622,4172,337.9812316894531,352.0904541015625,137
20872,622,4173,337.9024353027344,351.6219482421875,137
20873,622,4174,337.5684814453125,351.465576171875,137
20874,622,4175,337.69976806640625,351.2457275390625,137
20995,779,4151,626.540771484375,269.8586120605469,102
20996,779,4152,626.5248413085938,270.3044738769531,102
20997,779,4153,626.5570068359375,269.3468017578125,102
20998,779,4154,626.350341796875,274.83966064453125,102
20999,779,4155,626.4246215820312,273.3362731933594,102
21000,779,4156,626.3596801757812,275.3503112792969,102
21001,779,4157,626.3951416015625,274.3561096191406,102
21002,779,4158,626.181884765625,280.8607177734375,102
21003,779,4159,626.1609497070312,281.3487854003906,102
21004,779,4160,626.1599731445312,281.3800048828125,102
21005,779,4161,626.1297607421875,282.3478088378906,102
21006,779,4162,626.1110229492188,282.8367004394531,102
21007,779,4163,626.5,284.0,102
21008,779,4164,626.5,284.0,102
21009,779,4165,626.5,283.5,102
21010,779,4166,626.5,284.0,102
21011,779,4167,626.5,286.5,102
21012,779,4168,626.5,284.0,102
21013,779,4169,626.5,281.5,102
21014,779,4170,626.5,282.5,102
21015,779,4171,626.5,284.0,102
21016,779,4172,626.5,283.5,102
21017,779,4173,626.5609741210938,283.3541259765625,102
21018,779,4174,626.55859375,283.3592529296875,102
21019,779,4175,626.6763916015625,279.8853759765625,102
21020,621,4151,553.81005859375,243.59585571289062,123
21021,621,4152,553.0731811523438,244.34146118164062,123
21022,621,4153,552.6442260742188,244.37164306640625,123
21023,621,4154,552.874267578125,244.69219970703125,123
21024,621,4155,551.8267822265625,244.94345092773438,123
21025,621,4156,551.263916015625,245.35816955566406,123
21026,621,4157,551.219970703125,245.45999145507812,123
21027,621,4158,550.6599731445312,245.8800048828125,123
21028,621,4159,550.1382446289062,246.1876220703125,123
21029,621,4160,549.5599975585938,246.5800018310547,123
21030,621,4161,549.1599731445312,246.8800048828125,123
21031,621,4162,548.8587036132812,247.34576416015625,123
21032,621,4163,548.1400146484375,248.02000427246094,123
21033,621,4164,547.5542602539062,248.82958984375,123
21034,621,4165,547.247802734375,249.62655639648438,123
21035,621,4166,546.9821166992188,249.8643798828125,123
21036,621,4167,546.6270141601562,250.30563354492188,123
21037,621,4168,546.8663940429688,250.12782287597656,123
21038,621,4169,547.3235473632812,249.7941131591797,123
21039,621,4170,547.500244140625,249.1803741455078,123
21040,621,4171,547.5565795898438,249.1981201171875,123
21041,621,4172,547.7896118164062,249.03868103027344,123
21042,621,4173,548.3223876953125,248.37197875976562,123
21043,621,4174,550.0138549804688,247.56138610839844,123
21044,621,4175,550.0138549804688,247.56138610839844,123
21045,1021,4151,301.4032897949219,190.53607177734375,135
21046,1021,4152,301.3917236328125,190.50070190429688,135
21047,1021,4153,302.84344482421875,189.92138671875,135
21048,1021,4154,301.3048400878906,190.85794067382812,135
21049,1021,4155,301.44000244140625,191.0800018310547,135
21050,1021,4156,300.696044921875,190.1876220703125,135
21051,1021,4157,302.85394287109375,189.96629333496094,135
21052,1021,4158,302.2191162109375,190.55056762695312,135
21053,1021,4159,301.6270446777344,190.8975372314453,135
21054,1021,4160,301.5205993652344,191.0323486328125,135
21055,1021,4161,301.48614501953125,190.98037719726562,135
21056,1021,4162,301.494384765625,190.69100952148438,135
21057,1021,4163,301.32891845703125,191.02386474609375,135
21058,1021,4164,301.350830078125,190.75901794433594,135
21059,1021,4165,301.29754638671875,190.67294311523438,135
21060,1021,4166,301.32562255859375,191.23049926757812,135
21061,1021,4167,301.957275390625,191.64781188964844,135
21062,1021,4168,301.38916015625,190.84295654296875,135
21063,1021,4169,302.59698486328125,190.63742065429688,135
21064,1021,4170,302.90185546875,191.0692901611328,135
21065,1021,4171,304.51416015625,191.6605224609375,135
21066,1021,4172,302.40069580078125,192.27598571777344,135
21067,1021,4173,302.6362609863281,192.60971069335938,135
21068,1021,4174,302.40069580078125,192.27598571777344,135
21069,1021,4175,304.47039794921875,191.6643829345703,135
21070,521,4176,296.65411376953125,478.88623046875,130
21071,521,4177,296.5990905761719,478.5697326660156,130
21072,521,4178,296.6615295410156,478.79229736328125,130
21073,521,4179,296.58441162109375,478.4853210449219,130
21074,521,4180,296.66217041015625,478.47296142578125,130
21075,521,4181,296.66217041015625,478.47296142578125,130
21076,521,4182,296.4410705566406,477.24066162109375,130
21077,521,4183,296.3653869628906,476.826904296875,130
21078,521,4184,296.362060546875,476.3448181152344,130
21079,521,4185,296.26922607421875,476.3461608886719,130
21080,521,4186,296.362060546875,476.3448181152344,130
21081,521,4187,296.6630554199219,475.8826904296875,130
21082,521,4188,296.0840148925781,476.0033264160156,130
21083,521,4189,296.6730651855469,475.8653869628906,130
21084,521,4190,296.0840148925781,476.0033264160156,130
21085,521,4191,296.0596923828125,475.90850830078125,130
21086,521,4192,296.4615478515625,475.30767822265625,130
21087,521,4193,296.0769348144531,475.3846130371094,130
21088,521,4194,296.1392517089844,475.2864685058594,130
21089,521,4195,295.9615478515625,475.30767822265625,130
21090,521,4196,295.9615478515625,474.80767822265625,130
21091,521,4197,295.8653869628906,474.8269348144531,130
21092,521,4198,295.9615478515625,474.80767822265625,130
21093,521,4199,295.9615478515625,474.80767822265625,130
21094,521,4200,295.76922607421875,474.3461608886719,130
21095,622,4176,337.5,350.5,137
21096,622,4177,336.7345275878906,350.16131591796875,137
21097,622,4178,336.4137878417969,349.53448486328125,137
21098,622,4179,335.7801208496094,349.22705078125,137
21099,622,4180,335.7267150878906,349.2676086425781,137
21100,622,4181,335.67999267578125,349.2400207519531,137
21101,622,4182,335.838134765625,348.552001953125,137
21102,622,4183,335.69000244140625,349.1700134277344,137
21103,622,4184,335.8043212890625,348.7089538574219,137
21104,622,4185,335.8043212890625,348.7089538574219,137
21105,622,4186,336.0914611816406,348.8247375488281,137
21106,622,4187,336.7534484863281,349.1913757324219,137
21107,622,4188,336.8010559082031,348.7314758300781,137
21108,622,4189,337.1214294433594,349.3712158203125,137
21109,622,4190,337.5,349.5,137
21110,622,4191,337.5,349.5,137
21111,622,4192,337.5,350.0,137
21112,622,4193,337.5,350.0,137
21113,622,4194,337.5,350.5,137
21114,622,4195,337.83355712890625,350.6754150390625,137
21115,622,4196,337.84271240234375,350.679931640625,137
21116,622,4197,337.84271240234375,350.679931640625,137
21117,622,4198,337.83355712890625,350.6754150390625,137
21118,622,4199,337.5,350.5,137
21119,622,4200,337.5,351.0,137
21127,1045,4177,203.49378967285156,415.5295715332031,137
21131,1045,4178,204.73667907714844,415.1248779296875,137
21135,1045,4179,204.94058227539062,414.38848876953125,137
21139,1045,4180,203.56436157226562,415.8564453125,137
21144,1045,4181,203.94735717773438,415.92529296875,137
21149,1045,4182,204.98239135742188,415.02691650390625,137
21154,1045,4183,205.03338623046875,414.94696044921875,137
21158,1045,4184,205.173095703125,415.0107727050781,137
21162,1045,4185,205.1829071044922,414.9849853515625,137
21166,1045,4186,204.76971435546875,415.4208068847656,137
21171,1045,4187,204.0702667236328,416.27838134765625,137
21175,1045,4188,206.0,416.0,137
21179,1045,4189,204.53738403320312,415.911865234375,137
21185,1045,4190,205.34414672851562,416.9619140625,137
21190,1045,4191,205.7586212158203,416.39654541015625,137
21195,1045,4192,203.95516967773438,417.0379333496094,137
21199,1045,4193,205.97409057617188,416.90155029296875,137
21203,1045,4194,206.89024353027344,416.01220703125,137
21207,1045,4195,205.35293579101562,418.4117431640625,137
21211,1045,4196,204.30882263183594,415.98529052734375,137
21216,1045,4197,205.64706420898438,416.5882263183594,137
21220,1045,4198,206.87078857421875,416.10675048828125,137
