Capture_Ch1_28072015_140551 Compressing video. Total time = 0:33:16, fps = 11.8; Frame 24000 
Capture_Ch1_28072015_111800 Compressing video. Total time = 0:33:22, fps = 12.1; Frame 24000 
Capture_Ch1_28072015_120247 Compressing video. Total time = 0:33:28, fps = 12.2; Frame 24500 
Capture_Ch2_28072015_111800 Compressing video. Total time = 0:33:30, fps = 12.2; Frame 24500 
Capture_Ch1_28072015_163028 Compressing video. Total time = 0:33:38, fps = 12.0; Frame 24000 
Capture_Ch1_28072015_143901 Compressing video. Total time = 0:33:56, fps = 12.0; Frame 24500 
Capture_Ch1_28072015_140551 Compressing video. Total time = 0:33:58, fps = 12.1; Frame 24500 
Capture_Ch1_28072015_111800 Compressing video. Total time = 0:34:03, fps = 12.0; Frame 24500 
Capture_Ch1_28072015_120247 Compressing video. Total time = 0:34:09, fps = 12.1; Frame 25000 
Capture_Ch2_28072015_111800 Compressing video. Total time = 0:34:11, fps = 12.3; Frame 25000 
Capture_Ch1_28072015_163028 Compressing video. Total time = 0:34:20, fps = 11.8; Frame 24500 
Capture_Ch1_28072015_143901 Compressing video. Total time = 0:34:38, fps = 12.1; Frame 25000 
Capture_Ch1_28072015_140551 Compressing video. Total time = 0:34:39, fps = 12.2; Frame 25000 
Capture_Ch1_28072015_111800 Compressing video. Total time = 0:34:45, fps = 12.0; Frame 25000 
Capture_Ch1_28072015_120247 Compressing video. Total time = 0:34:51, fps = 12.1; Frame 25500 
Capture_Ch2_28072015_111800 Compressing video. Total time = 0:34:52, fps = 12.1; Frame 25500 
Capture_Ch1_28072015_163028 Compressing video. Total time = 0:35:03, fps = 11.7; Frame 25000 
Capture_Ch1_28072015_143901 Compressing video. Total time = 0:35:20, fps = 12.0; Frame 25500 
Capture_Ch1_28072015_140551 Compressing video. Total time = 0:35:21, fps = 12.0; Frame 25500 
Capture_Ch1_28072015_111800 Compressing video. Total time = 0:35:26, fps = 12.1; Frame 25500 
Capture_Ch1_28072015_120247 Compressing video. Total time = 0:35:32, fps = 12.3; Frame 26000 
Capture_Ch2_28072015_111800 Compressing video. Total time = 0:35:33, fps = 12.4; Frame 26000 
Capture_Ch1_28072015_163028 Compressing video. Total time = 0:35:45, fps = 12.0; Frame 25500 
Capture_Ch1_28072015_143901 Compressing video. Total time = 0:36:01, fps = 12.2; Frame 26000 
Capture_Ch1_28072015_140551 Compressing video. Total time = 0:36:03, fps = 12.0; Frame 26000 
Capture_Ch1_28072015_111800 Compressing video. Total time = 0:36:08, fps = 12.1; Frame 26000 
Capture_Ch1_28072015_120247 Compressing video. Total time = 0:36:13, fps = 12.2; Frame 26500 
Capture_Ch2_28072015_111800 Compressing video. Total time = 0:36:14, fps = 12.1; Frame 26500 
Capture_Ch1_28072015_163028 Compressing video. Total time = 0:36:26, fps = 12.0; Frame 26000 
Capture_Ch1_28072015_143901 Compressing video. Total time = 0:36:42, fps = 12.1; Frame 26500 
Capture_Ch1_28072015_140551 Compressing video. Total time = 0:36:44, fps = 12.2; Frame 26500 
Capture_Ch1_28072015_111800 Compressing video. Total time = 0:36:50, fps = 12.0; Frame 26500 
Capture_Ch1_28072015_120247 Compressed video done.
Capture_Ch1_28072015_120247 Downsampling video. Total time = 0:00:00, fps = 21.6; 0.00% 
Capture_Ch2_28072015_111800 Compressed video done.
Capture_Ch2_28072015_111800 Downsampling video. Total time = 0:00:00, fps = 28.1; 0.00% 
Capture_Ch1_28072015_120247 Downsampling video. Total time = 0:00:13, fps = 770.2; 37.16% 
Capture_Ch1_28072015_163028 Compressing video. Total time = 0:37:08, fps = 12.0; Frame 26500 
Capture_Ch2_28072015_111800 Downsampling video. Total time = 0:00:13, fps = 749.1; 37.05% 
Capture_Ch1_28072015_120247 Downsampling video. Total time = 0:00:25, fps = 858.0; 74.32% 
Capture_Ch1_28072015_143901 Compressing video. Total time = 0:37:23, fps = 12.2; Frame 27000 
Capture_Ch1_28072015_140551 Compressing video. Total time = 0:37:25, fps = 12.1; Frame 27000 
Capture_Ch2_28072015_111800 Downsampling video. Total time = 0:00:25, fps = 857.9; 74.09% 
Capture_Ch1_28072015_120247 Downsampled video done.
Capture_Ch1_28072015_120247 Reading for data the tiff file...
Capture_Ch1_28072015_120247 Writing tiff file...
Capture_Ch1_28072015_120247 Tiff file done.
Capture_Ch1_28072015_120247 Processing Done. Total time = 0:37:27
python3 compressSingleFile.py /Volumes/Mrc-pc/Chris_20150728/Capture_Ch2_28072015_120247.mjpg /Volumes/behavgenom$/GeckoVideo/MaskedVideos/Chris_20150728/
Capture_Ch1_28072015_111800 Compressing video. Total time = 0:37:32, fps = 11.9; Frame 27000 
Capture_Ch2_28072015_111800 Downsampled video done.
Capture_Ch2_28072015_111800 Reading for data the tiff file...
Capture_Ch2_28072015_111800 Writing tiff file...
Capture_Ch2_28072015_111800 Tiff file done.
Capture_Ch2_28072015_111800 Processing Done. Total time = 0:37:36
python3 compressSingleFile.py /Volumes/Mrc-pc/Chris_20150728/Capture_Ch2_28072015_140551.mjpg /Volumes/behavgenom$/GeckoVideo/MaskedVideos/Chris_20150728/
Capture_Ch1_28072015_163028 Compressing video. Total time = 0:37:51, fps = 11.8; Frame 27000 
Capture_Ch1_28072015_143901 Compressed video done.
Capture_Ch1_28072015_143901 Downsampling video. Total time = 0:00:00, fps = 24.3; 0.00% 
Capture_Ch1_28072015_140551 Compressed video done.
Capture_Ch1_28072015_140551 Downsampling video. Total time = 0:00:00, fps = 25.2; 0.00% 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:00:40, fps = nan; Frame 500 
Capture_Ch1_28072015_111800 Compressed video done.
Capture_Ch1_28072015_111800 Downsampling video. Total time = 0:00:00, fps = 23.5; 0.00% 
Capture_Ch1_28072015_143901 Downsampling video. Total time = 0:00:13, fps = 782.9; 36.53% 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:00:40, fps = nan; Frame 500 
Capture_Ch1_28072015_140551 Downsampling video. Total time = 0:00:13, fps = 764.5; 36.50% 
Capture_Ch1_28072015_111800 Downsampling video. Total time = 0:00:13, fps = 774.6; 36.53% 
Capture_Ch1_28072015_143901 Downsampling video. Total time = 0:00:24, fps = 882.5; 73.06% 
Capture_Ch1_28072015_163028 Compressed video done.
Capture_Ch1_28072015_163028 Downsampling video. Total time = 0:00:00, fps = 22.6; 0.00% 
Capture_Ch1_28072015_140551 Downsampling video. Total time = 0:00:24, fps = 899.0; 73.01% 
Capture_Ch1_28072015_111800 Downsampling video. Total time = 0:00:24, fps = 867.4; 73.06% 
Capture_Ch1_28072015_143901 Downsampled video done.
Capture_Ch1_28072015_143901 Reading for data the tiff file...
Capture_Ch1_28072015_143901 Writing tiff file...
Capture_Ch1_28072015_143901 Tiff file done.
Capture_Ch1_28072015_143901 Processing Done. Total time = 0:38:36
python3 compressSingleFile.py /Volumes/Mrc-pc/Chris_20150728/Capture_Ch2_28072015_143901.mjpg /Volumes/behavgenom$/GeckoVideo/MaskedVideos/Chris_20150728/
Capture_Ch1_28072015_140551 Downsampled video done.
Capture_Ch1_28072015_140551 Reading for data the tiff file...
Capture_Ch1_28072015_140551 Writing tiff file...
Capture_Ch1_28072015_140551 Tiff file done.
Capture_Ch1_28072015_140551 Processing Done. Total time = 0:38:39
python3 compressSingleFile.py /Volumes/Mrc-pc/Chris_20150728/Capture_Ch2_28072015_163028.mjpg /Volumes/behavgenom$/GeckoVideo/MaskedVideos/Chris_20150728/
Capture_Ch1_28072015_163028 Downsampling video. Total time = 0:00:13, fps = 769.2; 36.53% 
Capture_Ch1_28072015_111800 Downsampled video done.
Capture_Ch1_28072015_111800 Reading for data the tiff file...
Capture_Ch1_28072015_111800 Writing tiff file...
Capture_Ch1_28072015_111800 Tiff file done.
Capture_Ch1_28072015_111800 Processing Done. Total time = 0:38:44
python3 compressSingleFile.py /Volumes/Mrc-pc/Chris_20150728/Capture_Ch3_28072015_111800.mjpg /Volumes/behavgenom$/GeckoVideo/MaskedVideos/Chris_20150728/
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:01:21, fps = 12.4; Frame 1000 
Capture_Ch1_28072015_163028 Downsampling video. Total time = 0:00:25, fps = 849.1; 73.06% 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:01:21, fps = 12.4; Frame 1000 
Capture_Ch1_28072015_163028 Downsampled video done.
Capture_Ch1_28072015_163028 Reading for data the tiff file...
Capture_Ch1_28072015_163028 Writing tiff file...
Capture_Ch1_28072015_163028 Tiff file done.
Capture_Ch1_28072015_163028 Processing Done. Total time = 0:39:02
python3 compressSingleFile.py /Volumes/Mrc-pc/Chris_20150728/Capture_Ch3_28072015_120247.mjpg /Volumes/behavgenom$/GeckoVideo/MaskedVideos/Chris_20150728/
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:00:41, fps = nan; Frame 500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:00:40, fps = nan; Frame 500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:00:42, fps = nan; Frame 500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:02:02, fps = 12.1; Frame 1500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:02:02, fps = 12.2; Frame 1500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:00:41, fps = nan; Frame 500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:01:22, fps = 12.1; Frame 1000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:01:21, fps = 12.2; Frame 1000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:01:23, fps = 12.2; Frame 1000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:02:43, fps = 12.4; Frame 2000 
[mjpeg @ 0x7f898c800000] No JPEG data found in image
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:02:42, fps = 12.3; Frame 2000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:01:20, fps = 12.6; Frame 1000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:02:03, fps = 12.2; Frame 1500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:02:02, fps = 12.3; Frame 1500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:02:03, fps = 12.3; Frame 1500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:03:23, fps = 12.3; Frame 2500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:03:23, fps = 12.4; Frame 2500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:02:01, fps = 12.4; Frame 1500 
[mjpeg @ 0x7f898c800000] No JPEG data found in image
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:02:45, fps = 12.1; Frame 2000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:02:43, fps = 12.3; Frame 2000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:02:45, fps = 12.0; Frame 2000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:04:04, fps = 12.4; Frame 3000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:04:04, fps = 12.3; Frame 3000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:02:40, fps = 12.5; Frame 2000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:03:24, fps = 12.3; Frame 2500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:03:27, fps = 11.9; Frame 2500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:03:26, fps = 12.1; Frame 2500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:04:45, fps = 12.2; Frame 3500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:04:44, fps = 12.5; Frame 3500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:03:21, fps = 12.3; Frame 2500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:04:05, fps = 12.2; Frame 3000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:04:08, fps = 12.1; Frame 3000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:04:08, fps = 12.1; Frame 3000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:05:25, fps = 12.4; Frame 4000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:05:25, fps = 12.3; Frame 4000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:04:01, fps = 12.5; Frame 3000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:04:46, fps = 12.2; Frame 3500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:04:49, fps = 12.2; Frame 3500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:04:49, fps = 12.2; Frame 3500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:06:06, fps = 12.5; Frame 4500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:06:06, fps = 12.2; Frame 4500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:04:41, fps = 12.6; Frame 3500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:05:27, fps = 12.3; Frame 4000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:05:30, fps = 12.3; Frame 4000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:05:30, fps = 12.1; Frame 4000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:06:47, fps = 12.2; Frame 5000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:06:46, fps = 12.2; Frame 5000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:05:22, fps = 12.3; Frame 4000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:06:12, fps = 12.0; Frame 4500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:06:08, fps = 12.0; Frame 4500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:07:27, fps = 12.2; Frame 5500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:06:11, fps = 12.1; Frame 4500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:07:28, fps = 12.2; Frame 5500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:06:02, fps = 12.5; Frame 4500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:06:49, fps = 12.2; Frame 5000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:06:53, fps = 12.2; Frame 5000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:08:08, fps = 12.5; Frame 6000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:06:52, fps = 12.3; Frame 5000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:08:08, fps = 12.5; Frame 6000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:06:41, fps = 12.6; Frame 5000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:07:34, fps = 12.2; Frame 5500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:07:31, fps = 12.1; Frame 5500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:08:48, fps = 12.3; Frame 6500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:07:33, fps = 12.3; Frame 5500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:07:22, fps = 12.3; Frame 5500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:08:49, fps = 12.1; Frame 6500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:08:12, fps = 12.2; Frame 6000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:08:15, fps = 12.1; Frame 6000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:09:28, fps = 12.5; Frame 7000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:08:14, fps = 12.2; Frame 6000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:08:02, fps = 12.7; Frame 6000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:09:29, fps = 12.5; Frame 7000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:08:52, fps = 12.4; Frame 6500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:08:56, fps = 12.2; Frame 6500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:10:09, fps = 12.5; Frame 7500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:08:54, fps = 12.4; Frame 6500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:08:41, fps = 12.6; Frame 6500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:10:09, fps = 12.5; Frame 7500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:09:33, fps = 12.2; Frame 7000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:09:37, fps = 12.3; Frame 7000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:10:49, fps = 12.4; Frame 8000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:09:36, fps = 12.0; Frame 7000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:09:22, fps = 12.5; Frame 7000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:10:51, fps = 12.2; Frame 8000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:10:14, fps = 12.3; Frame 7500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:10:19, fps = 12.0; Frame 7500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:11:30, fps = 12.3; Frame 8500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:10:18, fps = 12.0; Frame 7500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:10:02, fps = 12.5; Frame 7500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:11:31, fps = 12.4; Frame 8500 
[mjpeg @ 0x7f898c800000] No JPEG data found in image
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:10:55, fps = 12.2; Frame 8000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:11:00, fps = 12.3; Frame 8000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:12:10, fps = 12.5; Frame 9000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:10:59, fps = 12.1; Frame 8000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:10:42, fps = 12.4; Frame 8000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:12:12, fps = 12.3; Frame 9000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:11:36, fps = 12.3; Frame 8500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:11:41, fps = 12.1; Frame 8500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:12:50, fps = 12.4; Frame 9500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:11:41, fps = 12.1; Frame 8500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:11:22, fps = 12.5; Frame 8500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:12:53, fps = 12.2; Frame 9500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:12:17, fps = 12.4; Frame 9000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:12:22, fps = 12.3; Frame 9000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:13:31, fps = 12.5; Frame 10000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:12:02, fps = 12.7; Frame 9000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:12:21, fps = 12.3; Frame 9000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:13:34, fps = 12.3; Frame 10000 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:12:57, fps = 12.4; Frame 9500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:13:03, fps = 12.2; Frame 9500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:14:11, fps = 12.3; Frame 10500 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:12:43, fps = 12.3; Frame 9500 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:13:03, fps = 12.1; Frame 9500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:14:15, fps = 12.1; Frame 10500 
[mjpeg @ 0x7fc72307e600] No JPEG data found in image
[mjpeg @ 0x7fc72307e600] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:13:38, fps = 12.2; Frame 10000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:14:52, fps = 12.4; Frame 11000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:13:44, fps = 12.2; Frame 10000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:13:23, fps = 12.4; Frame 10000 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:13:44, fps = 12.1; Frame 10000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:14:56, fps = 12.3; Frame 11000 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:14:19, fps = 12.2; Frame 10500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:15:32, fps = 12.3; Frame 11500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:14:25, fps = 12.2; Frame 10500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:14:04, fps = 12.4; Frame 10500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:14:25, fps = 12.2; Frame 10500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:15:36, fps = 12.4; Frame 11500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:15:00, fps = 12.3; Frame 11000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:16:13, fps = 12.4; Frame 12000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:15:05, fps = 12.3; Frame 11000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:14:44, fps = 12.4; Frame 11000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:15:07, fps = 12.1; Frame 11000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:16:17, fps = 12.3; Frame 12000 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:15:41, fps = 12.3; Frame 11500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:16:53, fps = 12.4; Frame 12500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:15:46, fps = 12.3; Frame 11500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:15:24, fps = 12.6; Frame 11500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:15:48, fps = 12.2; Frame 11500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:16:58, fps = 12.3; Frame 12500 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:17:33, fps = 12.6; Frame 13000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:16:22, fps = 12.3; Frame 12000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:16:27, fps = 12.3; Frame 12000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:16:04, fps = 12.6; Frame 12000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:16:29, fps = 12.2; Frame 12000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:17:38, fps = 12.4; Frame 13000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:18:13, fps = 12.5; Frame 13500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:17:02, fps = 12.3; Frame 12500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:17:08, fps = 12.2; Frame 12500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:16:43, fps = 12.6; Frame 12500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:17:09, fps = 12.4; Frame 12500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:18:19, fps = 12.3; Frame 13500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:18:53, fps = 12.6; Frame 14000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:17:43, fps = 12.2; Frame 13000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:17:49, fps = 12.1; Frame 13000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:17:24, fps = 12.5; Frame 13000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:17:50, fps = 12.3; Frame 13000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:18:59, fps = 12.3; Frame 14000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:19:33, fps = 12.4; Frame 14500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:18:24, fps = 12.4; Frame 13500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:18:03, fps = 12.6; Frame 13500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:18:30, fps = 12.3; Frame 13500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:18:30, fps = 12.4; Frame 13500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:19:40, fps = 12.4; Frame 14500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:20:13, fps = 12.5; Frame 15000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:19:04, fps = 12.4; Frame 14000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:18:44, fps = 12.4; Frame 14000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:19:11, fps = 12.3; Frame 14000 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:19:11, fps = 12.3; Frame 14000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:20:20, fps = 12.4; Frame 15000 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:20:55, fps = 12.2; Frame 15500 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:19:45, fps = 12.1; Frame 14500 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:19:24, fps = 12.3; Frame 14500 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:19:53, fps = 12.0; Frame 14500 
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:19:52, fps = 12.3; Frame 14500 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:21:01, fps = 12.2; Frame 15500 
Capture_Ch2_28072015_120247 Compressing video. Total time = 0:21:35, fps = 12.4; Frame 16000 
Capture_Ch2_28072015_163028 Compressing video. Total time = 0:20:26, fps = 12.2; Frame 15000 
Capture_Ch3_28072015_120247 Compressing video. Total time = 0:20:05, fps = 12.4; Frame 15000 
Capture_Ch2_28072015_143901 Compressing video. Total time = 0:20:34, fps = 12.2; Frame 15000 
[mjpeg @ 0x7fa397005400] No JPEG data found in image
[mjpeg @ 0x7fa397005400] No JPEG data found in image
Capture_Ch3_28072015_111800 Compressing video. Total time = 0:20:33, fps = 12.3; Frame 15000 
Capture_Ch2_28072015_140551 Compressing video. Total time = 0:21:42, fps = 12.2; Frame 16000 
